19001	-0.6504384	-0.47197651
19002	-1.159761322	-1.236026314
19003	-1.106698808	-1.296439031
19004	-1.084744727	-1.450202305
19005	-1.051056613	-1.261555562
19006	-1.176481313	-1.421173136
19007	-1.218942544	-1.422756665
19008	-0.956507892	-1.108300957
19009	-0.9968168	-1.154825338
19010	-1.095152583	-1.251431236
19011	-0.811801316	-0.681180022
19012	-1.140758044	-1.610275109
19013	-0.740372072	-0.675428734
19014	-0.705100722	-0.631614219
19015	-1.034879242	-1.127487875
19016	-1.034697791	-1.097076563
19017	-1.073981749	-1.414330973
19018	-0.832195551	-0.711310509
19019	-1.098162366	-1.23315087
19020	-0.981756561	-0.998858623
19021	-0.851080749	-0.552551443
19022	-1.159405528	-1.291710844
19023	-1.123372219	-1.327396039
19024	-0.929137291	-0.91437434
19025	-1.037654636	-1.211734703
19026	-1.130231943	-1.371461179
19027	-1.068913573	-1.196679111
19028	-0.975978969	-1.027663319
19029	-0.775004914	-0.748296398
19030	-1.009039179	-1.113474283
19031	-1.294704507	-1.50458414
19032	-1.14162584	-1.321552854
19033	-1.171569026	-1.269982419
19034	-0.757256717	-0.662243925
19035	-0.933998906	-0.924876367
19036	-1.150154644	-1.443822087
19037	-1.082666117	-1.213175635
19038	-0.544225525	-0.392204863
19039	-1.14085377	-1.35534088
19040	-1.225947355	-1.486726345
19041	-0.815291038	-0.545163103
19042	-0.547919799	-0.349984991
19043	-0.662850944	-0.57114605
19044	-0.883358026	-0.91069223
19045	-0.926444415	-0.992774104
19046	-0.993897946	-1.142403416
19047	-0.842408366	-0.861151042
19048	-1.141053308	-1.407163852
19049	-1.004684206	-1.080579852
19050	-0.957948596	-1.067237687
19051	-1.113653984	-1.493374425
19052	-1.183963714	-1.59579404
19053	-1.06230221	-1.384112417
19054	-1.023722521	-1.144066189
19055	-1.035692087	-1.17496358
19056	-0.999795814	-1.094449241
19057	-1.085067558	-1.255137555
19058	-1.008077592	-1.077778093
19059	-0.576328044	-0.435803812
19060	-0.808591838	-0.807319984
19061	-0.959590034	-0.950024593
19062	-0.979148447	-1.030772248
19063	-1.050754767	-1.401088054
19064	-1.246273383	-1.552963577
19065	-1.085513608	-1.236484046
19066	-1.010003762	-1.039422986
19067	-0.816420862	-0.650819449
19068	-0.932063136	-0.791021494
19069	-0.91292187	-0.987888957
19070	-0.664666879	-0.503946841
19071	-1.326717886	-1.582260452
19072	-0.540639254	-0.310336141
19073	-1.123062488	-1.26262219
19074	-0.838304206	-0.963885303
19075	-0.908320821	-0.704511895
19076	-1.002699099	-1.029768563
19077	-1.056810971	-1.132395023
19078	-1.113476667	-1.250629224
19079	-1.157306059	-1.397277745
19080	-0.936212356	-1.007506412
19081	-1.065566378	-1.175599103
19082	-1.038198435	-1.438389741
19083	-1.061487043	-1.193616321
19084	-1.077502931	-1.179913365
19085	-1.08444538	-1.440209071
19086	-0.80908827	-0.548039439
19087	-1.174778588	-1.410249006
19088	-1.136561036	-1.333421838
19089	-0.90276651	-0.969144945
19090	-0.966829691	-1.090554329
19091	-0.723352092	-0.68622849
19092	-1.189712938	-1.501893527
19093	-0.814702319	-0.683674018
19094	-0.850530507	-0.720067228
19095	-1.102719914	-1.306646462
19096	-0.948653725	-0.848692918
19097	-1.044682259	-1.107585495
19098	-0.912660679	-0.950877301
19099	-0.934392384	-0.894958173
19100	-1.070024899	-1.21550362
19101	-1.049975493	-1.219482302
19102	-0.96711468	-1.009683218
19103	-0.885703854	-0.871096627
19104	-0.996108738	-1.073352002
19105	-1.13810582	-1.396941179
19106	-1.028311319	-1.141223206
19107	-1.017843753	-1.098515573
19108	-1.15427206	-1.362278454
19109	-0.981999403	-1.069221793
19110	-1.061727248	-1.275948332
19111	-1.021348315	-1.118314892
19112	-1.08667815	-1.326854477
19113	-0.942873893	-0.963129095
19114	-1.009928874	-1.185310278
19115	-1.101455005	-1.340202894
19116	-0.965902627	-0.917515832
19117	-1.042917462	-1.187649529
19118	-0.685179455	-0.555177129
19119	-0.676589265	-0.293492114
19120	-1.031536708	-1.001939498
19121	-0.997185625	-1.14050721
19122	-0.83403003	-0.849721009
19123	-1.04861706	-1.216823075
19124	-1.173743996	-1.371957184
19125	-0.670061725	-0.552944024
19126	-1.002936926	-1.075745447
19127	-1.016889936	-1.127566194
19128	-1.084617574	-1.188011516
19129	-1.123916661	-1.190460881
19130	-0.878691474	-0.840069143
19131	-1.116467436	-1.159245473
19132	-1.188004642	-1.371722827
19133	-1.006507019	-1.229689837
19134	-0.888099646	-0.937650739
19135	-1.063103244	-1.280917281
19136	-0.811725495	-0.751596559
19137	-0.791195405	-0.747382641
19138	-0.795026296	-0.691907822
19139	-1.020129928	-1.053805285
19140	-0.996048274	-1.118303298
19141	-0.613457124	-0.506917899
19142	-1.153333934	-1.346997582
19143	-0.877172897	-0.939562892
19144	-0.726183283	-0.67370624
19145	-0.917971606	-0.923662919
19146	-0.933222311	-0.905878607
19147	-0.925180813	-0.916580794
19148	-0.887452619	-0.928314038
19149	-1.069895793	-1.208743954
19150	-0.866364114	-0.842919932
19151	-0.969680522	-0.962816981
19152	-0.671595356	-0.588761377
19153	-0.808174021	-0.618552522
19154	-1.010651472	-1.022854855
19155	-1.108633159	-1.228733986
19156	-1.04573226	-1.333651898
19157	-1.242482592	-1.46964555
19158	-1.241149492	-1.354684747
19159	-1.050508719	-1.463131993
19160	-1.151637975	-1.450497755
19161	-0.988670554	-0.95449005
19162	-0.918402166	-0.855949513
19163	-0.781726001	-0.687687545
19164	-1.096565213	-1.307364012
19165	-1.076991273	-1.333449082
19166	-0.986445412	-0.980730425
19167	-0.852191816	-0.888842745
19168	-0.716258713	-0.689027837
19169	-0.95440223	-0.965686797
19170	-1.087273733	-1.213683635
19171	-1.089748235	-1.242406908
19172	-0.772129448	-0.786918269
19173	-0.951482264	-1.024256244
19174	-1.125892054	-1.393222584
19175	-1.165840197	-1.488075591
19176	-1.023705339	-1.301138694
19177	-1.092173826	-1.296798167
19178	-1.065740561	-1.350574276
19179	-0.965640957	-1.08877431
19180	-0.904031183	-0.935700251
19181	-0.813496234	-0.713069716
