1	-1.064136768833333	-1.4630938446666697
2	-0.6896052073966658	-0.5092207451916658
3	-1.0583774478416712	-1.1137257798916673
4	-0.7979941825833339	-0.8091228544100005
5	-1.0603750572399984	-1.2635487169699993
6	-0.9148242291916704	-0.8536163917033313
7	-0.8792084601733441	-0.8906625840050021
8	-0.8836547196666652	-0.7864124552850015
9	-1.2044145377749986	-1.4620777951999957
10	-0.8240834451499989	-0.9256147791050034
11	-1.2196044333516654	-1.4491418479466687
12	-0.9817986601083445	-1.0510017168733297
13	-0.927675645325	-1.0602773140833317
14	-1.0625435487333441	-1.1747330640333329
15	-1.2192795274499975	-1.5006730230633323
16	-0.9907559547666647	-1.1241935496533333
17	-0.991399838416668	-1.3242524664499995
18	-0.8486982623333333	-0.7346481345933326
19	-1.0111318691833269	-1.2881166470433363
20	-0.9587737031333298	-1.2488799440533307
21	-1.1109570346666693	-1.4127582543233366
22	-0.7338323084083372	-0.7405215181233324
23	-1.0825008730816714	-1.3249149953233306
24	-0.5861081792816679	-0.44973620263833336
25	-1.2149515077833317	-1.4193906994333358
26	-1.0698045564333347	-1.3136375779483285
27	-0.7992121903583428	-0.7183838398933349
28	-0.9335499582166639	-0.7987584264616681
29	-1.206872674484997	-1.4654204802433393
30	-0.944775811933329	-1.1861042085166686
31	-1.0100323680750012	-1.0817564839666713
32	-1.2203774385766675	-1.358149431966672
33	-0.9567811574833345	-1.1867547756583317
34	-1.0870267583600068	-1.2302979908883351
35	-0.752771978366668	-0.5623953831450004
36	-0.9910379481250026	-1.1659823468083388
37	-0.9211848700283342	-1.0470511247566676
38	-1.0363410754616755	-1.1009100892216677
39	-1.122262910246666	-1.3007251562183344
40	-0.8378948593283397	-0.8655667054700015
41	-1.108774859443333	-1.3144811480199985
42	-1.2307411538083304	-1.5118910207000054
43	-1.0560487897833328	-1.266857251973336
44	-1.059620220166665	-1.34088361499
45	-0.8188900736633343	-0.8569673066216696
46	-1.0227017189000003	-1.1564342706033337
47	-1.1057201152900018	-1.291195566558339
