6001	-0.981765933	-1.165189701
6002	-0.956298178	-1.116326064
6003	-0.934846665	-1.003343693
6004	-0.988653856	-1.215306775
6005	-1.072914363	-1.211062403
6006	-1.051650217	-1.125694536
6007	-1.010073554	-1.062980334
6008	-1.142783022	-1.329799821
6009	-1.146121437	-1.568783411
6010	-0.991009529	-1.125588316
6011	-0.93729298	-0.929893947
6012	-0.656353541	-0.573963919
6013	-0.623954229	-0.416500392
6014	-1.072014415	-1.400771877
6015	-0.626824727	-0.492093742
6016	-1.108435749	-1.135976496
6017	-1.116750836	-1.180752778
6018	-0.958264359	-1.055405922
6019	-0.797089216	-0.802482462
6020	-1.143704557	-1.364550129
6021	-1.322566139	-1.531084173
6022	-1.070391488	-1.377279533
6023	-0.981421876	-1.069363743
6024	-1.138944733	-1.446556194
6025	-0.893096293	-0.83320473
6026	-0.678985457	-0.548511626
6027	-1.178224469	-1.493160025
6028	-0.896740193	-1.010236741
6029	-1.028375991	-1.218478864
6030	-1.173929626	-1.45871889
6031	-1.009928874	-1.185310278
6032	-0.800007406	-0.726347514
6033	-0.592374879	-0.424296059
6034	-1.240368602	-1.554165218
6035	-0.69543289	-0.348946787
6036	-1.019683094	-1.406255317
6037	-1.079371789	-1.199081947
6038	-1.20870492	-1.362539256
6039	-1.017558199	-1.095577864
6040	-0.916587318	-0.851625578
6041	-0.943917766	-1.044898652
6042	-0.895658935	-0.905500668
6043	-1.026087471	-1.033541524
6044	-0.969247782	-1.026028618
6045	-0.992333254	-1.373398065
6046	-1.086508995	-1.257356027
6047	-0.876532588	-0.772362445
6048	-1.2901111	-1.585378515
6049	-1.118930858	-1.332542181
6050	-0.932238821	-1.034745357
6051	-0.983634164	-1.073648146
6052	-0.661695407	-0.556987083
6053	-0.783782199	-0.740408566
6054	-1.055016524	-1.192373097
6055	-1.087141435	-1.326452253
6056	-0.614455795	-0.493938878
6057	-1.169493761	-1.3751128
6058	-0.981634154	-0.879587505
6059	-1.096942135	-1.361272311
6060	-1.056734457	-1.244337047
6061	-1.182857247	-1.381904369
6062	-0.941439065	-1.10444134
6063	-0.811965614	-0.833112666
6064	-0.936022449	-0.942550663
6065	-0.911399775	-0.823369334
6066	-0.963559904	-1.077791526
6067	-1.160981663	-1.339307292
6068	-1.066214281	-1.086258411
6069	-1.060076865	-1.151514255
6070	-1.038232266	-1.214775941
6071	-1.086567005	-1.277703823
6072	-0.995190647	-1.198207072
6073	-1.059458005	-1.376966795
6074	-0.856115692	-0.7838145
6075	-1.171585059	-1.415616252
6076	-0.690553295	-0.652750308
6077	-0.947383133	-0.881903993
6078	-0.801320178	-0.712288307
6079	-1.017816366	-1.313812326
6080	-1.086155148	-1.255172111
6081	-1.027524269	-1.1682507
6082	-1.044510437	-1.172090156
6083	-1.024986559	-1.268112084
6084	-0.955815273	-1.087960229
6085	-0.74485852	-0.671964059
6086	-1.07659202	-1.164032387
6087	-1.171242587	-1.490823629
6088	-1.031778311	-1.196788914
6089	-1.100858575	-1.193113557
6090	-0.855870987	-0.808389144
6091	-1.237562098	-1.485676556
6092	-0.84361925	-0.896645122
6093	-1.025700074	-1.105118758
6094	-1.336191523	-1.649332184
6095	-1.110574543	-1.199340534
6096	-0.831042413	-0.632754519
6097	-0.993759978	-0.999083654
6098	-1.16655184	-1.336818076
6099	-0.588143565	-0.427139904
6100	-0.980285616	-1.055152618
6101	-0.976733214	-1.030286023
6102	-0.952559919	-1.067753024
6103	-0.969949266	-0.920759012
6104	-1.183818579	-1.458596485
6105	-1.096793171	-1.087685404
6106	-1.169026689	-1.499428681
6107	-1.132975998	-1.363637476
6108	-0.930955818	-0.973837116
6109	-1.025710965	-1.117771867
6110	-0.968629044	-1.092487584
6111	-0.588705291	-0.46895531
6112	-0.976215125	-1.151196696
6113	-0.970163708	-1.104065424
6114	-0.84902048	-0.869202788
6115	-0.979776048	-1.01747757
6116	-0.854039358	-0.932523072
6117	-1.014814445	-1.104113767
6118	-1.080992639	-1.289270044
6119	-0.967382544	-1.02815756
6120	-1.130583183	-1.407056523
6121	-0.970492576	-1.089114077
6122	-1.201703447	-1.536050234
6123	-1.046162313	-1.199103621
6124	-0.830126199	-0.873072867
6125	-0.849699044	-0.806206327
6126	-0.754525482	-0.425681726
6127	-1.15245687	-1.405852016
6128	-1.076780978	-1.423867195
6129	-1.060940344	-1.315577768
6130	-0.943697687	-1.041564376
6131	-0.968491929	-0.995776197
6132	-1.116499829	-1.518270501
6133	-1.186918452	-1.574144436
6134	-1.010376389	-1.141975436
6135	-0.931140823	-0.90708242
6136	-0.892029185	-0.837744016
6137	-1.010819368	-1.080944122
6138	-1.175482747	-1.427678907
6139	-0.949606855	-0.868576529
6140	-0.982123969	-1.097687255
6141	-1.095401718	-1.311491664
6142	-0.812116326	-0.71759603
6143	-0.941892113	-0.993500058
6144	-0.540592564	-0.33403976
6145	-0.978410131	-1.080465714
6146	-0.686986138	-0.587419395
6147	-0.887765315	-1.001546755
6148	-0.946149093	-1.058824957
6149	-1.087417891	-1.30333864
6150	-0.912354055	-0.825137265
6151	-0.7877452	-0.735827919
6152	-1.189041156	-1.438325037
6153	-0.789539149	-0.779722597
6154	-1.02318729	-1.131580473
6155	-1.243761448	-1.427767907
6156	-1.00152084	-1.142401647
6157	-1.042100667	-1.173113861
6158	-1.043340975	-1.133672811
6159	-1.084428835	-1.258523533
6160	-1.206475828	-1.510993258
6161	-0.750238386	-0.711478064
6162	-0.964019362	-1.010781899
6163	-1.112703444	-1.276112136
6164	-1.221586526	-1.442756276
6165	-1.288512532	-1.408932372
6166	-0.554000794	-0.378651484
6167	-1.071794299	-1.31421464
6168	-1.091918713	-1.376119589
6169	-0.929844172	-1.050385018
6170	-1.018189791	-1.111437189
6171	-1.125421112	-1.346755451
6172	-0.943141201	-0.944041368
6173	-1.09722624	-1.238376454
6174	-1.034025107	-1.195514107
6175	-0.74872544	-0.680801817
6176	-0.966218431	-1.069203243
6177	-0.839018422	-0.767054529
6178	-0.987951846	-1.051070252
6179	-0.942206438	-0.82264575
6180	-1.158708862	-1.333021277
6181	-0.772115163	-0.710717044
6182	-1.14296836	-1.378345023
6183	-0.971100335	-1.060761837
6184	-1.188219749	-1.59898028
6185	-1.044898674	-1.164867572
6186	-1.016006138	-1.04692482
6187	-1.046468356	-1.256814398
6188	-1.131571641	-1.422111891
6189	-0.947648935	-0.945934662
6190	-1.258791987	-1.491548242
6191	-1.048269101	-1.178096692
6192	-1.281846258	-1.581402176
6193	-0.981339454	-1.097432339
6194	-0.890703538	-0.813955447
6195	-1.117175706	-1.358740627
6196	-1.21747109	-1.46366013
6197	-0.897684131	-0.973408755
6198	-1.151300592	-1.329080181
6199	-0.965670406	-0.994505884
6200	-1.050281961	-1.074271779
6201	-0.950388352	-0.93842244
6202	-1.027432976	-1.297085699
6203	-1.217186279	-1.417834987
6204	-0.936187028	-1.006258241
6205	-0.903610002	-0.741342471
6206	-0.897571983	-0.974609457
6207	-1.036901867	-1.104457214
6208	-1.070342248	-1.311741718
6209	-1.15869051	-1.283154908
6210	-0.569962975	-0.368257375
6211	-1.119537506	-1.322279609
6212	-0.827298708	-0.7500765
6213	-1.099362071	-1.341118831
6214	-1.081877792	-1.385079409
6215	-1.032233015	-1.308082699
6216	-0.849328238	-0.852723846
6217	-1.061090936	-1.198514182
6218	-0.789813265	-0.541032643
6219	-1.024187277	-1.109805785
6220	-0.869001164	-0.822197409
6221	-1.139542277	-1.337687529
6222	-1.147941928	-1.372378833
6223	-0.982952998	-1.200569628
6224	-1.116878745	-1.246631362
6225	-0.963826405	-0.927801247
6226	-1.067979409	-1.202496783
6227	-0.818511682	-0.934035232
6228	-1.146504487	-1.367852944
6229	-0.948819611	-0.925900381
6230	-1.161975242	-1.441957108
6231	-0.955727488	-0.961159637
